Date,Open,High,Low,Close,Adj Close,Volume
8/2/2017,1289.900024,1305,1275.150024,1281.400024,1236.230957,385323
8/3/2017,1283,1290.949951,1246.800049,1272.099976,1227.258789,328706
8/4/2017,1260,1285.949951,1248.300049,1276,1231.02124,325869
8/7/2017,1283,1298.5,1262.349976,1287.650024,1242.260742,332341
8/8/2017,1290,1316.449951,1279,1295.5,1249.833984,657078
8/9/2017,1293,1324.400024,1285.050049,1303.349976,1257.407227,707728
8/10/2017,1302.800049,1309.550049,1257.849976,1273.699951,1228.802368,723349
8/11/2017,1249,1265.5,1215.599976,1242.349976,1198.557373,573129
8/14/2017,1250,1288.900024,1245.050049,1284.949951,1239.655762,228533
8/16/2017,1285,1346.699951,1285,1313.199951,1266.909912,1162299
8/17/2017,1320.900024,1345.699951,1300.050049,1312.400024,1266.138184,407645
8/18/2017,1281,1291.5,1247.5,1269.5,1257.323486,1069343
8/21/2017,1269.449951,1283.949951,1259.949951,1270.800049,1258.611084,470732
8/22/2017,1276.75,1286.349976,1226.050049,1228.699951,1216.914795,474156
8/23/2017,1234.400024,1242,1209,1216.449951,1204.782349,514825
8/24/2017,1210,1215.400024,1183.800049,1186.599976,1175.218628,691728
8/28/2017,1181.5,1199.849976,1167.599976,1185.949951,1174.574951,740868
8/29/2017,1188,1198,1161.550049,1172.050049,1160.80835,413571
8/30/2017,1175,1199.900024,1175,1195.849976,1184.380005,307426
8/31/2017,1210.699951,1233.800049,1202.949951,1228.300049,1216.518677,817103
9/1/2017,1230,1259.099976,1223.900024,1255.199951,1243.160645,419123
9/4/2017,1253,1272.900024,1241.25,1265.349976,1253.213257,594741
9/5/2017,1261,1274,1247.5,1256.300049,1244.250244,230573
9/6/2017,1257,1258,1215.900024,1222.800049,1211.071533,320098
9/7/2017,1226.150024,1245,1222.099976,1226.25,1214.488403,277726
9/8/2017,1240,1243,1215,1222,1210.279175,237553
9/11/2017,1223,1234.400024,1212.300049,1215.949951,1204.287109,237978
9/12/2017,1226,1226.900024,1196,1203.050049,1191.510864,264200
9/13/2017,1203,1220.849976,1191.050049,1198.5,1187.004639,537309
9/14/2017,1200,1201.599976,1178,1183.75,1172.395996,496108
9/15/2017,1175.099976,1198.5,1165.900024,1176.349976,1165.067017,849538
9/18/2017,1200,1200,1162,1165.900024,1154.717285,755166
9/19/2017,1167.800049,1170.949951,1135,1148.800049,1137.78125,637924
9/20/2017,1159.949951,1159.949951,1128.349976,1131.849976,1120.993774,1131500
9/21/2017,1129.699951,1154.400024,1129.650024,1135.949951,1125.054443,414441
9/22/2017,1131,1136,1106,1113.650024,1102.968506,869257
9/25/2017,1112,1113,1022,1045.599976,1035.571045,2823911
9/26/2017,1044,1053.599976,1025.550049,1043.050049,1033.045654,1303329
9/27/2017,1043.050049,1064.699951,1043,1057,1046.861694,962630
9/28/2017,1060.849976,1094,1043.550049,1078.75,1068.403198,2143288
9/29/2017,1087,1105,1067.900024,1096.800049,1086.280029,941138
10/3/2017,1094.599976,1109.699951,1076.400024,1088.800049,1078.356812,505704
10/4/2017,1091,1107,1085.400024,1095.400024,1084.893555,510782
10/5/2017,1096,1116.449951,1090.099976,1100.050049,1089.498901,277812
10/6/2017,1107.699951,1114.949951,1098.349976,1107.300049,1096.679321,249384
10/9/2017,1107.300049,1119.900024,1098.550049,1101.349976,1090.786255,389965
10/10/2017,1105,1128.900024,1100,1116.800049,1106.088257,709557
10/11/2017,1129.949951,1142,1099.300049,1109.050049,1098.412476,826884
10/12/2017,1118.699951,1138.900024,1107.900024,1134.300049,1123.420288,206930
10/13/2017,1130,1146,1121.150024,1128.050049,1117.230347,275519
10/16/2017,1136.800049,1136.800049,1116,1121.449951,1110.693481,275211
10/17/2017,1128.400024,1128.400024,1105.949951,1109.550049,1098.907837,351418
10/18/2017,1105,1162.949951,1096.949951,1149.150024,1138.12793,797328
10/19/2017,1157,1173.75,1140,1158.849976,1147.734863,171975
10/23/2017,1158,1172.650024,1148.099976,1159.599976,1148.477661,368070
10/24/2017,1160.699951,1177,1151,1167.699951,1156.5,566127
10/25/2017,1165,1179,1153.099976,1173.849976,1162.591064,567426
10/26/2017,1166.25,1183,1154.650024,1168.699951,1157.490356,389733
10/27/2017,1169,1214.449951,1169,1202.449951,1190.916626,709772
10/30/2017,1200,1231.849976,1198.849976,1225.150024,1213.398926,948373
10/31/2017,1237.699951,1252,1211,1247.849976,1235.881226,1489847
11/1/2017,1294,1298.699951,1225.400024,1244.800049,1232.860474,2997791
11/2/2017,1234.5,1263.199951,1234.5,1247.949951,1235.980225,476214
11/3/2017,1247.949951,1266.75,1240,1253.699951,1241.675171,662797
11/6/2017,1249.300049,1260.949951,1239.900024,1242.199951,1230.2854,500516
11/7/2017,1244,1244,1201,1208.199951,1196.611572,412737
11/8/2017,1196.75,1214.900024,1153.800049,1179.900024,1168.583008,817695
11/9/2017,1180.849976,1211,1168.050049,1199.349976,1187.846436,502628
11/10/2017,1203,1220.400024,1166.300049,1181.849976,1170.514282,505461
11/13/2017,1189.25,1189.25,1165,1174.5,1163.234741,322931
11/14/2017,1175,1183.599976,1154.849976,1167.599976,1156.400879,185598
11/15/2017,1178,1208,1144,1165.650024,1154.469604,703139
11/16/2017,1177.949951,1177.949951,1155.099976,1166.400024,1155.212402,186854
11/17/2017,1177.599976,1183.050049,1158.199951,1165.25,1154.073486,424814
11/20/2017,1178.199951,1178.199951,1163,1171.699951,1160.46167,202874
11/21/2017,1174.800049,1184.75,1152.949951,1166.25,1155.063843,174324
11/22/2017,1174,1178,1159.199951,1164.949951,1153.776245,123733
11/23/2017,1156,1178,1156,1169.050049,1157.837036,251284
11/24/2017,1175,1188.949951,1164.800049,1180.449951,1169.127686,237567
11/27/2017,1180.099976,1180.449951,1163.949951,1168.650024,1157.440918,138310
11/28/2017,1170,1176,1158,1162.800049,1151.646973,174159
11/29/2017,1169.699951,1170,1150,1153.5,1142.436157,177904
11/30/2017,1159.900024,1159.900024,1115.5,1121.550049,1110.792725,529280
12/1/2017,1122.099976,1154.25,1122.099976,1130.650024,1119.80542,399790
12/4/2017,1143,1148.300049,1124,1144.699951,1133.720459,352976
12/5/2017,1141,1162,1134,1154.75,1143.674194,259488
12/6/2017,1160,1165.599976,1131.050049,1137.050049,1126.144043,264550
12/7/2017,1145,1155,1120,1124.900024,1114.110474,502617
12/8/2017,1127,1197,1126.699951,1182.800049,1171.4552,756223
12/11/2017,1187.949951,1199,1173.25,1193.449951,1182.00293,359375
12/12/2017,1192.75,1192.75,1159.050049,1180.25,1168.929688,689037
12/13/2017,1153.050049,1157.449951,1134,1135.550049,1124.658325,610572
12/14/2017,1140,1145.449951,1129,1138.349976,1127.431519,634795
12/15/2017,1137,1149,1125.099976,1134.150024,1123.271729,580267
12/18/2017,1130,1149.5,1114.25,1141.5,1130.55127,565624
12/19/2017,1141,1164.5,1140.5,1157.699951,1146.595825,571086
12/20/2017,1159.900024,1172.900024,1153.150024,1166.300049,1155.113525,709113
12/21/2017,1170.099976,1174.199951,1135.650024,1139,1128.075195,459535
12/22/2017,1144.25,1185.949951,1144,1179.800049,1168.483887,859035
12/26/2017,1181,1213.699951,1178,1201.949951,1190.421509,1465640
12/27/2017,1202,1228.900024,1186.25,1219.949951,1208.248779,1223387
12/28/2017,1219,1223.550049,1194.099976,1207.300049,1195.720215,510136
12/29/2017,1205,1222,1202.300049,1205.5,1193.9375,356824
1/1/2018,1205.949951,1219.400024,1196.800049,1203,1191.461426,287162
1/2/2018,1209,1209.5,1178,1201.400024,1189.876831,564507
1/3/2018,1196.050049,1213.150024,1196.050049,1208.400024,1196.809692,402883
1/4/2018,1209.949951,1219.849976,1205.400024,1213.650024,1202.009277,330334
1/5/2018,1204,1213.599976,1193.199951,1198.599976,1187.103516,267769
1/8/2018,1198.949951,1228.5,1190.050049,1225.199951,1213.448486,547692
1/9/2018,1225,1240,1215.900024,1227.099976,1215.3302,311141
1/10/2018,1240.550049,1256,1228.300049,1239.150024,1227.264771,1272608
1/11/2018,1237,1249.599976,1229,1235.650024,1223.798218,256722
1/12/2018,1231,1242.699951,1219,1234,1222.164063,261753
1/15/2018,1240,1248,1216.050049,1223.800049,1212.062012,230413
1/16/2018,1224.300049,1229.949951,1175.300049,1181.900024,1170.563843,561337
1/17/2018,1180,1208.800049,1178.5,1200.599976,1189.084351,316498
1/18/2018,1204.75,1205.800049,1176.599976,1191.300049,1179.873657,204291
1/19/2018,1190.900024,1215,1182,1210.599976,1198.988403,209948
1/22/2018,1210.599976,1210.599976,1188.150024,1198.150024,1186.657959,281928
1/23/2018,1200.900024,1245.050049,1188.650024,1192.099976,1180.666016,1176930
1/24/2018,1201,1264.5,1194,1237.699951,1225.828491,1199288
1/25/2018,1279,1279,1226.349976,1238.050049,1226.175293,2199086
1/29/2018,1235,1236.050049,1195,1200.400024,1188.886353,350043
1/30/2018,1201,1226.25,1200,1213.099976,1201.464478,780898
1/31/2018,1213,1225,1203.25,1214.949951,1203.296753,393839
2/1/2018,1220,1233.900024,1197.199951,1216.800049,1205.12915,544967
2/2/2018,1210,1210,1155,1177.800049,1166.503052,894858
2/5/2018,1159.300049,1208.449951,1149,1200.199951,1188.68811,422286
2/6/2018,1155,1211,1145,1199.400024,1187.895996,451532
2/7/2018,1214.449951,1222,1192.050049,1211.900024,1200.276001,409401
2/8/2018,1225,1293.5,1216.550049,1255.900024,1243.854004,1329062
2/9/2018,1242,1262.150024,1230,1258.650024,1246.577637,690826
2/12/2018,1238.150024,1272.900024,1237,1250.849976,1238.852417,827507
2/14/2018,1242,1300.599976,1241.5,1274.949951,1262.721313,895835
2/15/2018,1280,1294,1255,1262,1249.895508,565530
2/16/2018,1261.5,1279,1255.050049,1264.650024,1252.52002,476654
2/19/2018,1278,1295.949951,1260.75,1282.650024,1270.347534,731518
2/20/2018,1294,1294,1261.25,1265.150024,1253.015381,517034
2/21/2018,1274,1286,1261.050049,1274,1261.780396,592221
2/22/2018,1260,1288.900024,1255.599976,1275.449951,1263.216431,663776
2/23/2018,1275.050049,1292,1265,1285,1272.674927,642218
2/26/2018,1298,1352.400024,1290.050049,1337.949951,1325.116943,1796314
2/27/2018,1346.949951,1357.150024,1326.150024,1337.449951,1324.621826,822147
2/28/2018,1323,1350,1315.849976,1335.699951,1322.888672,686740
3/1/2018,1339,1345,1323.050049,1332.150024,1319.372681,359106
3/5/2018,1340,1350,1300,1309.099976,1296.543701,1426225
3/6/2018,1316,1322.150024,1275,1283.5,1271.189331,758736
3/7/2018,1278,1291.550049,1261.900024,1278,1265.742065,596396
3/8/2018,1275.099976,1300.949951,1224.150024,1288.949951,1276.587036,2634241
3/9/2018,1286,1301.5,1265.650024,1289.599976,1277.230713,366280
3/12/2018,1291.099976,1319.400024,1255.050049,1276.699951,1264.454468,696943
3/13/2018,1251.099976,1310,1240,1301.599976,1289.115601,1562665
3/14/2018,1297,1297,1231,1269.199951,1257.026367,759473
3/15/2018,1261.199951,1283.849976,1254.050049,1265.699951,1253.559937,487607
3/16/2018,1265,1271.25,1242.199951,1263.449951,1251.331543,2558830
3/19/2018,1251,1261.599976,1205.300049,1215.800049,1204.138672,853555
3/20/2018,1191.099976,1248.5,1190.099976,1242.949951,1231.028198,1354380
3/21/2018,1241.5,1275.050049,1231.199951,1267.050049,1254.897095,687114
3/22/2018,1258,1275.449951,1250,1258.699951,1246.627197,606017
3/23/2018,1241,1251.699951,1230,1247.099976,1235.138306,670202
3/26/2018,1242.25,1286.449951,1242.25,1282.849976,1270.545532,299380
3/27/2018,1300,1314.849976,1285.25,1297.300049,1284.856934,518624
3/28/2018,1292,1313.550049,1272.449951,1290.449951,1278.07251,1569640
4/2/2018,1282,1336,1282,1328.699951,1315.955688,524691
4/3/2018,1322.300049,1378,1321,1367.849976,1354.730225,861619
4/4/2018,1371.300049,1417.949951,1371.300049,1387.400024,1374.092773,1341132
4/5/2018,1402,1459,1398,1448.849976,1434.953369,2150967
4/6/2018,1446.699951,1470.599976,1413.75,1458.5,1444.510864,924678
4/9/2018,1450,1509,1445.25,1493.150024,1478.828491,1104860
4/10/2018,1492.050049,1504.5,1473.199951,1479.800049,1465.606567,828451
4/11/2018,1475,1493.599976,1428.050049,1482.900024,1468.676758,1203643
4/12/2018,1470,1507,1461.599976,1493.400024,1479.07605,1014491
4/13/2018,1493,1494.949951,1453.050049,1459.400024,1445.402222,714195
4/16/2018,1471.099976,1484.449951,1448.050049,1457.25,1443.272827,1152305
4/17/2018,1463.099976,1495,1459,1489,1474.71814,664567
4/18/2018,1494,1497.5,1464.199951,1474.650024,1460.505859,601510
4/19/2018,1465.75,1492,1454.199951,1486.699951,1472.440186,1509072
4/20/2018,1485,1520,1473.050049,1503.349976,1488.930542,991951
4/23/2018,1502,1506,1476.050049,1486.400024,1472.143188,406232
4/24/2018,1480,1497,1463.75,1486.150024,1471.895508,530654
4/25/2018,1481,1504.949951,1481,1493.400024,1479.07605,669529
4/26/2018,1494.949951,1511.150024,1472.400024,1498.599976,1484.226196,1078835
4/27/2018,1497,1498.75,1401.650024,1407.800049,1394.297119,1183442
4/30/2018,1360,1443.449951,1357.25,1402.800049,1389.345093,1872707
5/2/2018,1412.800049,1412.800049,1331.099976,1342.849976,1329.970093,2201764
5/3/2018,1285,1294,1077.550049,1206.050049,1194.482178,13023341
5/4/2018,1211.099976,1217.300049,1168.699951,1182.25,1170.910522,1743172
5/7/2018,1182.25,1202.699951,1140.099976,1167.449951,1156.252319,1831476
5/8/2018,1171,1203.699951,1158.300049,1195.949951,1184.479004,1073587
5/9/2018,1180,1188,1161,1171.050049,1159.817871,975513
5/10/2018,1163.25,1182.5,1140.800049,1145.900024,1134.90918,708882
5/11/2018,1151,1167.949951,1138.199951,1162.949951,1151.79541,585843
5/14/2018,1174.699951,1191.599976,1150,1187.650024,1176.258545,723655
5/15/2018,1187.650024,1248.599976,1187,1197.400024,1185.915161,1686134
5/16/2018,1188,1209.949951,1179.050049,1203.5,1191.956665,822216
5/17/2018,1203.5,1206.199951,1171.550049,1179.400024,1168.087891,660344
5/18/2018,1172.349976,1194.699951,1126.800049,1140.199951,1129.263672,986457
5/21/2018,1140,1153.300049,1085,1133.949951,1123.073608,994419
5/22/2018,1138,1154.900024,1109.75,1141,1130.05603,1007322
5/23/2018,1137.599976,1168.25,1114.849976,1160.699951,1149.567139,990088
5/24/2018,1144,1169.699951,1142.199951,1164.900024,1153.726929,619659
5/25/2018,1174,1224.599976,1171.5,1211.849976,1200.22644,1486435
5/28/2018,1252.849976,1276.449951,1234.25,1249.099976,1237.119141,1864164
5/29/2018,1247,1265.949951,1210.050049,1218.150024,1206.466064,1138431
5/30/2018,1224.25,1249.599976,1216.800049,1239.050049,1227.165649,1357325
5/31/2018,1244.949951,1256,1194.300049,1219.25,1207.555542,11016274
6/1/2018,1209.25,1225.349976,1171.800049,1176.800049,1165.512695,906165
6/4/2018,1194.699951,1216.199951,1166.849976,1177.199951,1165.908813,1091795
6/5/2018,1179.949951,1189,1155.099976,1176.5,1165.215576,734856
6/6/2018,1174,1198.800049,1161.25,1170.400024,1159.174194,611806
6/7/2018,1174,1201.599976,1165.599976,1171.449951,1160.213989,623676
6/8/2018,1171,1193.699951,1165,1186.300049,1174.921631,698260
6/11/2018,1190,1197.349976,1180.25,1188.400024,1177.001465,476126
6/12/2018,1190,1206,1188.449951,1196.5,1185.023804,436639
6/13/2018,1197,1233.050049,1197,1218.949951,1207.258423,595904
6/14/2018,1218.949951,1234.800049,1215.5,1224.150024,1212.408569,434519
6/15/2018,1208.849976,1230,1201.800049,1220.449951,1208.743896,634249
6/18/2018,1240,1249.900024,1230.349976,1241.349976,1229.443604,524887
6/19/2018,1235,1250,1224.099976,1228.650024,1216.865356,543129
6/20/2018,1221,1221,1126.349976,1136.449951,1125.549561,2727498
6/21/2018,1153,1204.699951,1150,1175.949951,1164.670776,3074994
6/22/2018,1179,1190.599976,1160.099976,1187.25,1175.862549,870780
6/25/2018,1187,1198,1161.199951,1173.099976,1161.848145,670551
6/26/2018,1172,1184.199951,1156.800049,1169.800049,1158.579834,664984
6/27/2018,1165.900024,1165.900024,1137,1149.5,1138.474609,984346
6/28/2018,1135.900024,1148,1077,1100.150024,1089.5979,1701465
6/29/2018,1100,1125.699951,1070.099976,1088.5,1078.05957,3116223
7/2/2018,1093,1098.5,1038.300049,1049.650024,1039.582275,1462089
7/3/2018,1048,1070,1035.300049,1063.949951,1053.744995,1670197
7/4/2018,1065,1085,1063.800049,1081.099976,1070.730591,527078
7/5/2018,1085,1090.25,1069.050049,1075.900024,1065.580566,363232
7/6/2018,1082,1097.199951,1062.550049,1075.449951,1065.134766,947011
7/9/2018,1090,1090,1074.400024,1083.949951,1073.553223,369197
7/10/2018,1088,1103,1080.300049,1090.599976,1080.139526,776388
7/11/2018,1097,1097,1061,1073.900024,1063.599731,475725
7/12/2018,1100,1137.050049,1084.050049,1124.300049,1113.516235,1658860
7/13/2018,1130.099976,1138.849976,1095.449951,1106.599976,1095.985962,663502
7/16/2018,1107,1110,1079.599976,1100.849976,1090.291138,434502
7/17/2018,1119,1129.800049,1100.050049,1120,1109.257446,959731
7/18/2018,1128,1128,1090.199951,1099.150024,1088.607544,429218
7/19/2018,1100,1109.849976,1062,1068.75,1058.499146,575103
7/20/2018,1068.5,1076.25,1045.300049,1063.650024,1053.447998,872231
7/23/2018,1063.25,1082.050049,1042.699951,1054.900024,1044.781982,894043
7/24/2018,1053.699951,1067.349976,1035,1041.599976,1031.609375,482823
7/25/2018,1045,1048.550049,1008,1022.400024,1012.593689,1199242
7/26/2018,1022,1034.300049,996.299988,1008.75,999.074524,816250
7/27/2018,1012,1021,1001.049988,1009.099976,999.421143,386050
7/30/2018,1007.900024,1019.450012,991.849976,1005.049988,995.410034,740428
7/31/2018,930,950,890.549988,929.700012,920.782776,8382563
8/1/2018,935,938,919,924.700012,915.830688,1116024
8/2/2018,924.650024,972,924,965.349976,962.334961,1832699
8/3/2018,965.349976,999,942,996.150024,993.038818,1929617
8/6/2018,994.900024,1074.800049,985.299988,1066.199951,1062.869995,2693304
8/7/2018,1061,1087.449951,1037.349976,1046.449951,1043.181641,1732979
8/8/2018,1045.5,1070,1012.200012,1029.25,1026.0354,1155034
8/9/2018,1044.099976,1076.599976,1029.550049,1060.900024,1057.586548,1348476
8/10/2018,1070,1088.400024,1060.5,1070.900024,1067.55542,948924
8/13/2018,1060,1070,1028.449951,1043.599976,1040.340576,902692
8/14/2018,1058,1068.25,1044,1050.550049,1047.268921,775751
8/16/2018,1050.099976,1061,1042.550049,1050.050049,1046.770508,649312
8/17/2018,1057.400024,1057.400024,1047,1049.949951,1046.670776,512224
8/20/2018,1050,1092,1046.050049,1086.199951,1082.807495,1177739
8/21/2018,1086.900024,1106,1070.099976,1075.349976,1071.991455,901795
8/23/2018,1075.349976,1076,1050,1054,1050.70813,504519
8/24/2018,1034,1066.5,1034,1054.900024,1051.605347,919587
8/27/2018,1042,1061,1042,1049.699951,1046.421509,770686
8/28/2018,1049.699951,1052.300049,1018.799988,1023.900024,1020.702148,909903
8/29/2018,1028,1028.949951,961,966.799988,963.780457,2947122
8/30/2018,961,964.299988,920.5,940.700012,937.762024,3608930
8/31/2018,939.950012,955.900024,925.299988,928.849976,925.948975,1566273
9/3/2018,934.799988,956.099976,934,948.950012,945.986206,974928
9/4/2018,935,943,903.049988,910,907.157837,1931436
9/5/2018,917.950012,922.5,868,871.799988,869.077148,3337143
9/6/2018,876,895.349976,868,885.099976,882.335632,2690842
9/7/2018,889.799988,922.349976,883.099976,913.450012,910.597107,3202677
9/10/2018,908,909.400024,888.5,890.150024,887.369873,1965235
9/11/2018,891,912,886,892.349976,889.562988,1549289
9/12/2018,890,891.799988,866,882.799988,880.042786,2001394
9/14/2018,893.700012,916.950012,878,886.299988,883.53186,1322468
9/17/2018,884.849976,904.700012,875.099976,888.900024,886.123779,752393
9/18/2018,894.400024,897.400024,856,861.799988,859.108398,787366
9/19/2018,862,873.450012,846.099976,868.799988,866.086548,1628531
9/21/2018,875,910,835.150024,897.099976,894.298157,1652155
9/24/2018,875,890,850.900024,862.700012,860.005615,882451
9/25/2018,846.5,860.650024,821,852.75,850.08667,1015445
9/26/2018,853,859,835.700012,853.200012,850.535278,493987
9/27/2018,826.25,848.700012,818,839.549988,836.927856,1252665
9/28/2018,843.599976,870.549988,816.5,826.099976,823.519897,885340
10/1/2018,812,815.950012,769.049988,806.650024,804.130676,1143537
10/3/2018,790,796,772,778.299988,775.869202,1738525
10/4/2018,764,839.700012,759.049988,816.700012,814.149292,3041589
10/5/2018,784.5,813,755.950012,766.849976,764.454956,1181505
10/8/2018,766,785.700012,755.099976,781.849976,779.408081,860942
10/9/2018,775,788,691,724.450012,722.187378,2073604
10/10/2018,764.950012,768.400024,737.299988,744.450012,742.124939,2568524
10/11/2018,725,801.650024,714.099976,760.799988,758.423828,4441595
10/12/2018,770.849976,816.599976,770.849976,808.549988,806.024719,2218133
10/15/2018,809.849976,828.650024,786,822.299988,819.73175,1352160
10/16/2018,825.099976,875.849976,814.150024,869.25,866.535156,1354489
10/17/2018,870.099976,877.349976,830,837.150024,834.5354,1152038
10/19/2018,850,870,827,831.650024,829.052612,1153496
10/22/2018,831.700012,833,800,806.5,803.98114,1761019
10/23/2018,781.349976,814.950012,781.349976,803.849976,801.339355,1201172
10/24/2018,822.25,847,790.200012,816.75,814.199097,2452689
10/25/2018,786.650024,892,786.650024,877.950012,875.208008,4411095
10/26/2018,877.650024,893.549988,860,870.099976,867.382446,1864139
10/29/2018,869,890.950012,854,884.400024,881.637817,836280
10/30/2018,876,901.599976,870.049988,882.400024,879.644104,968278
10/31/2018,884,896.849976,871.599976,888.900024,886.123779,658576
11/1/2018,890,931.599976,889.150024,925.400024,922.509766,2210679
11/2/2018,954.5,979,945.049988,975.25,972.204102,1269261
11/5/2018,979.799988,983,951.450012,968.900024,965.873962,736353
11/6/2018,967,967,940,955.650024,952.665344,912782
11/7/2018,965.200012,969.950012,956.650024,961.200012,958.197998,75468
11/9/2018,970.799988,1004.900024,970.799988,991.950012,988.851929,1364447
11/12/2018,992,992,943.700012,948.599976,945.637268,1146884
11/13/2018,953.450012,989.450012,953.450012,974.900024,971.855164,1135111
11/14/2018,1000,1062,999.450012,1048.449951,1045.175415,3741606
11/15/2018,1039,1057.900024,1035.599976,1043.949951,1040.689453,2269925
11/16/2018,1043,1070,1028,1049.400024,1046.122559,1844679
11/19/2018,1047.949951,1050,1017.099976,1042.650024,1039.393555,881684
11/20/2018,1036.5,1058,1027.150024,1033.150024,1029.923218,683279
11/21/2018,1070,1079,1042.300049,1046.949951,1043.680054,1100564
11/22/2018,1047.949951,1050,1018.849976,1026.400024,1023.194336,665305
11/26/2018,1056,1068,1042.5,1048.650024,1045.374878,1795504
11/27/2018,1041,1045,1025.650024,1035.599976,1032.365601,737514
11/28/2018,1031.800049,1047.550049,1026,1036.900024,1033.661499,595559
11/29/2018,1049,1061.300049,1036,1048.449951,1045.175415,2821952
11/30/2018,1050.449951,1052.650024,1028.449951,1038.25,1035.007324,575053
12/3/2018,1056,1056.300049,972.150024,982.799988,979.730469,1710577
12/4/2018,981.849976,999.650024,975,995.799988,992.68988,748248
12/5/2018,995.099976,1012,985.5,1000.799988,997.674255,753396
12/6/2018,999.799988,1001.849976,956.349976,991.099976,988.004578,1480493
12/7/2018,993,1033.5,992.799988,1021.049988,1017.861023,1112094
12/10/2018,986,1014,986,1004.549988,1001.412537,858782
12/11/2018,981.049988,1031.849976,981.049988,1026.099976,1022.895264,869793
12/12/2018,1026,1040.5,1015.75,1023.950012,1020.752014,773483
12/13/2018,1038,1080,1034,1060,1056.689331,1696120
12/14/2018,1060.800049,1069.900024,1050.199951,1061.599976,1058.284302,467751
12/17/2018,1066.050049,1071.449951,1052.400024,1060.099976,1056.789063,547636
12/18/2018,1070,1124,1062,1108.5,1105.037964,2138080
12/19/2018,1130,1155.599976,1125,1151.449951,1147.85376,1647553
12/20/2018,1151.449951,1162,1141.25,1152.050049,1148.451904,1077218
12/21/2018,1159.800049,1168.199951,1139.050049,1154.449951,1150.84436,761581
12/24/2018,1155,1174.900024,1148.099976,1161.400024,1157.772705,714872
12/26/2018,1174,1174,1142.550049,1156.25,1152.638794,1414688
12/27/2018,1139.900024,1175.75,1139.900024,1163.800049,1160.165283,1009596
12/28/2018,1151.199951,1188,1147.050049,1178.5,1174.819336,978894
12/31/2018,1175,1176.199951,1159.050049,1165.050049,1161.411377,625133
1/1/2019,1174.949951,1183.199951,1160.150024,1165.599976,1161.959595,765951
1/2/2019,1170,1179.099976,1154.199951,1161,1157.373901,644385
1/3/2019,1162.650024,1171.949951,1145.550049,1156.550049,1152.937866,394040
1/4/2019,1156.199951,1156.550049,1133.400024,1143.199951,1139.629517,994803
1/7/2019,1125.050049,1150.099976,1105.599976,1113.75,1110.271484,1022333
1/8/2019,1109.400024,1128.349976,1101.050049,1110.300049,1106.832275,987270
1/9/2019,1114.900024,1116.050049,1093,1104.849976,1101.399292,744663
1/10/2019,1089.949951,1102.699951,1085.900024,1097,1093.573853,767815
1/11/2019,1095,1095,1054.199951,1057.449951,1054.147339,1101746
1/14/2019,1058,1086,1052.550049,1081.650024,1078.271729,568052
1/15/2019,1077,1091,1061.550049,1082.949951,1079.567627,836824
1/16/2019,1081.699951,1146,1074.75,1136.550049,1133.000366,1683696
1/17/2019,1138,1141,1101.5,1112.900024,1109.424194,1059208
1/18/2019,1104.900024,1118.5,1068.099976,1076,1072.639404,910406
1/21/2019,1072,1079.400024,1055.349976,1062.949951,1059.630127,626146
1/22/2019,1055.800049,1130,1046.650024,1120.650024,1117.150024,2241474
1/23/2019,1120,1126,1095.550049,1109.300049,1105.835449,1623993
1/24/2019,1072.099976,1189,1072.099976,1178.550049,1174.869141,9697495
1/25/2019,1180,1190,1152.699951,1161.75,1158.121582,2320373
1/28/2019,1157.199951,1181.949951,1143.25,1171.300049,1167.641846,941099
1/29/2019,1170,1198.900024,1165.300049,1184.650024,1180.950073,1141137
1/30/2019,1188.300049,1188.550049,1168,1174.75,1171.080933,605748
1/31/2019,1175.150024,1194,1157.099976,1187.800049,1184.090332,992642
2/1/2019,1185,1201.650024,1163.900024,1174.099976,1170.432983,766653
2/4/2019,1169.400024,1172.400024,1118.099976,1160.849976,1157.224365,521714
2/5/2019,1151,1180,1151,1174.400024,1170.732056,469745
2/6/2019,1174,1215.900024,1169.400024,1197.050049,1193.311401,919960
2/7/2019,1182,1217,1182,1203.949951,1200.189697,649804
2/8/2019,1196.150024,1212.800049,1189.300049,1195.099976,1191.367432,366901
2/11/2019,1190,1199.099976,1164,1187.050049,1183.342651,555853
2/12/2019,1184.449951,1189.699951,1169,1174.25,1170.58252,532770
2/14/2019,1137.099976,1183.949951,1137.099976,1171.949951,1168.289673,879112
2/15/2019,1156,1159.699951,1119.25,1148.349976,1144.763428,902077
2/18/2019,1138,1143.949951,1100,1106.150024,1102.695313,1180377
2/19/2019,1096.099976,1122.949951,1091.5,1101.050049,1097.611206,818737
2/20/2019,1105,1149.5,1086.5,1140,1136.439575,1643034
2/21/2019,1119.800049,1134.300049,1107.050049,1111.650024,1108.178101,1125766
2/22/2019,1113,1128.650024,1107.349976,1114.300049,1110.819824,546228
2/25/2019,1115,1124.5,1108.25,1117.550049,1114.059692,334137
2/26/2019,1117.400024,1137.5,1106,1128.199951,1124.67627,1205100
2/27/2019,1132,1142.400024,1078.300049,1112.300049,1108.82605,1377584
2/28/2019,1118,1130.849976,1086.050049,1125.349976,1121.835205,1444341
3/1/2019,1113.949951,1126.849976,1093.150024,1122.150024,1118.645264,734583
3/5/2019,1117.400024,1198.900024,1117,1186.150024,1182.445435,862070
